node,label,label_name,degree,clustering,component_size,boundary,class_size,error,stable_error,cluster,degree_bin,boundary_bin,depth,kmer_distance_to_class_mean
2286,9,9,2.0,0.0,5139.0,0.0,373.0,1,1,0,2 path,0 no foreign neighbour,43.15169906616211,3.667989558496771
2287,6,6,2.0,0.0,5139.0,0.5,733.0,1,1,0,2 path,mixed,58.19350051879883,3.107367867097772
2288,2,2,2.0,0.0,5139.0,0.5,234.0,1,1,7,2 path,mixed,54.78620147705078,8.079609151039824
2289,0,0,3.0,0.0,5139.0,1.0,914.0,0,0,5,3+ branch,1 all neighbours foreign,6.953120231628418,1.0822060517717593
2290,8,8,4.0,0.0,5139.0,0.0,452.0,1,1,5,3+ branch,0 no foreign neighbour,3.733330011367798,4.918884970568358
2291,9,9,1.0,0.0,5139.0,0.0,373.0,1,1,5,1 tip,0 no foreign neighbour,1.0,3.6890889368542905
2292,9,9,3.0,0.0,5139.0,0.0,373.0,1,1,5,3+ branch,0 no foreign neighbour,39.13589859008789,3.6739383933153684
2293,9,9,2.0,0.0,5139.0,0.0,373.0,1,1,0,2 path,0 no foreign neighbour,56.320701599121094,3.5197224456004426
2294,7,7,3.0,0.0,5139.0,0.6666666666666666,984.0,0,0,8,3+ branch,mixed,59.49290084838867,2.215259111804319
2295,2,2,2.0,0.0,5139.0,0.0,234.0,1,1,0,2 path,0 no foreign neighbour,54.367698669433594,7.836375310002117
2296,6,6,3.0,0.0,5139.0,0.6666666666666666,733.0,1,1,0,3+ branch,mixed,58.569000244140625,3.3721203831387374
2297,7,7,4.0,0.0,5139.0,0.5,984.0,1,1,6,3+ branch,mixed,72.9657974243164,2.811034664784783
2298,8,8,4.0,0.0,5139.0,0.0,452.0,1,1,5,3+ branch,0 no foreign neighbour,1.0,4.91155635029012
2299,8,8,2.0,0.0,5139.0,0.5,452.0,1,0,0,2 path,mixed,84.87760162353516,4.813191360476909
2300,6,6,2.0,0.0,5139.0,1.0,733.0,1,1,9,2 path,1 all neighbours foreign,68.58879852294922,1.0515364673934504
2301,4,4,2.0,0.0,5139.0,1.0,543.0,1,1,0,2 path,1 all neighbours foreign,55.917598724365234,1.7712793003848466
2302,1,1,3.0,0.0,5139.0,0.3333333333333333,276.0,1,1,8,3+ branch,mixed,1.0,5.541204722058072
2303,8,8,2.0,0.0,5139.0,0.0,452.0,1,1,0,2 path,0 no foreign neighbour,46.008399963378906,4.816947816821978
2304,6,6,2.0,0.0,5139.0,0.0,733.0,1,1,9,2 path,0 no foreign neighbour,68.25029754638672,2.5462762668212457
2305,1,1,4.0,0.0,5139.0,0.0,276.0,1,1,5,3+ branch,0 no foreign neighbour,1.0,5.5244221114482155
2306,8,8,2.0,0.0,5139.0,0.0,452.0,1,1,2,2 path,0 no foreign neighbour,55.66669845581055,4.542900626986158
2307,9,9,3.0,0.0,5139.0,0.0,373.0,1,1,5,3+ branch,0 no foreign neighbour,1.0,3.704775417030224
2308,9,9,1.0,0.0,5139.0,0.0,373.0,1,1,5,1 tip,0 no foreign neighbour,24.414400100708008,3.678017429369176
2309,6,6,2.0,0.0,5139.0,1.0,733.0,1,1,0,2 path,1 all neighbours foreign,64.31009674072266,3.2014948880355374
2310,6,6,2.0,0.0,5139.0,0.0,733.0,1,1,0,2 path,0 no foreign neighbour,61.608299255371094,3.0772503950972583
2311,6,6,2.0,0.0,5139.0,0.5,733.0,1,1,0,2 path,mixed,61.355499267578125,2.5876931565598436
2312,7,7,3.0,0.0,5139.0,1.0,984.0,0,0,0,3+ branch,1 all neighbours foreign,28.73240089416504,2.833301716166086
2313,0,0,3.0,0.0,5139.0,0.6666666666666666,914.0,0,0,5,3+ branch,mixed,5.611110210418701,1.0756605782257247
2314,7,7,2.0,0.0,5139.0,0.5,984.0,0,0,8,2 path,mixed,74.5696029663086,2.756406092150067
2315,6,6,2.0,0.0,5139.0,1.0,733.0,1,1,0,2 path,1 all neighbours foreign,68.27960205078125,2.84684410237921
2316,0,0,4.0,0.0,5139.0,1.0,914.0,0,0,5,3+ branch,1 all neighbours foreign,1.0,1.0727814872833137
2317,0,0,2.0,0.0,5139.0,0.5,914.0,1,0,0,2 path,mixed,65.77780151367188,1.0737902826373558
2318,6,6,2.0,0.0,5139.0,0.5,733.0,1,1,0,2 path,mixed,60.3744010925293,3.198548709768973
2319,7,7,4.0,0.0,5139.0,0.5,984.0,1,0,5,3+ branch,mixed,1.0,2.8454096518559444
2320,9,9,2.0,0.0,5139.0,0.0,373.0,1,1,9,2 path,0 no foreign neighbour,46.73249816894531,3.6691292647508127
2321,3,3,3.0,0.0,5139.0,0.0,295.0,1,1,5,3+ branch,0 no foreign neighbour,12.66670036315918,5.538325257588039
2322,3,3,4.0,0.0,5139.0,0.0,295.0,1,1,5,3+ branch,0 no foreign neighbour,7.0,5.536817601322885
2323,3,3,2.0,0.0,5139.0,0.0,295.0,1,1,5,2 path,0 no foreign neighbour,12.652600288391113,5.536651026704849
2324,3,3,3.0,0.0,5139.0,0.0,295.0,1,1,0,3+ branch,0 no foreign neighbour,54.85710144042969,5.519816356488924
2325,9,9,2.0,0.0,5139.0,0.0,373.0,1,1,8,2 path,0 no foreign neighbour,58.85419845581055,2.9494526534530032
2326,7,7,3.0,0.0,5139.0,0.3333333333333333,984.0,0,0,0,3+ branch,mixed,67.1438980102539,1.6468011148729587
2327,3,3,4.0,0.0,5139.0,0.0,295.0,1,1,6,3+ branch,0 no foreign neighbour,89.82350158691406,5.505491550158603
2328,4,4,2.0,0.0,5139.0,0.5,543.0,1,1,0,2 path,mixed,38.78260040283203,1.8608605168259122
2329,0,0,2.0,0.0,5139.0,1.0,914.0,1,0,0,2 path,1 all neighbours foreign,38.4182014465332,1.0672622508612042
2330,0,0,2.0,0.0,5139.0,1.0,914.0,1,1,0,2 path,1 all neighbours foreign,47.684200286865234,1.0608975128586902
2331,4,4,3.0,0.0,5139.0,1.0,543.0,1,1,0,3+ branch,1 all neighbours foreign,64.29789733886719,1.8442282891771795
2332,4,4,3.0,0.0,5139.0,1.0,543.0,1,1,6,3+ branch,1 all neighbours foreign,126.35099792480469,1.8562566781918404
2333,4,4,2.0,0.0,5139.0,0.0,543.0,1,1,0,2 path,0 no foreign neighbour,34.390201568603516,1.8458230308605557
2334,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,5,3+ branch,mixed,10.973999977111816,3.447259480476296
2335,0,0,2.0,0.0,5139.0,0.5,914.0,1,0,0,2 path,mixed,57.50559997558594,0.9469120605902266
2336,7,7,2.0,0.0,5139.0,0.0,984.0,0,0,0,2 path,0 no foreign neighbour,63.3025016784668,2.406146900232719
2337,1,1,3.0,0.0,5139.0,0.0,276.0,1,1,5,3+ branch,0 no foreign neighbour,1.0,5.537578692025279
2338,0,0,3.0,0.0,5139.0,0.0,914.0,0,0,5,3+ branch,0 no foreign neighbour,1.0,1.0833248929081356
2339,0,0,4.0,0.0,5139.0,0.0,914.0,1,0,0,3+ branch,0 no foreign neighbour,1.0,1.0824590776613945
2340,4,4,3.0,0.0,5139.0,0.3333333333333333,543.0,1,1,5,3+ branch,mixed,14.507200241088867,1.8576879874947394
2341,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,0,3+ branch,mixed,7.849999904632568,1.8609456626172713
2342,4,4,2.0,0.0,5139.0,0.0,543.0,1,1,0,2 path,0 no foreign neighbour,43.66669845581055,1.8127615884255615
2343,4,4,2.0,0.0,5139.0,0.5,543.0,1,1,0,2 path,mixed,17.0,1.8563747406005868
2344,1,1,2.0,0.0,5139.0,0.0,276.0,1,1,2,2 path,0 no foreign neighbour,50.9922981262207,5.3053013849032675
2345,0,0,2.0,0.0,5139.0,0.5,914.0,0,0,6,2 path,mixed,1.0,1.0756027239609134
2346,3,3,2.0,0.0,5139.0,0.0,295.0,1,1,2,2 path,0 no foreign neighbour,68.65350341796875,5.237072584926052
2347,7,7,3.0,0.0,5139.0,0.6666666666666666,984.0,1,0,5,3+ branch,mixed,3.7193000316619873,2.8448372018837316
2348,1,1,4.0,0.0,5139.0,0.0,276.0,1,1,2,3+ branch,0 no foreign neighbour,70.02999877929688,5.523076337035799
2349,0,0,4.0,0.0,5139.0,0.0,914.0,1,0,0,3+ branch,0 no foreign neighbour,1.0,1.0619944088845177
2350,0,0,2.0,0.0,5139.0,0.5,914.0,0,0,2,2 path,mixed,60.01900100708008,0.9944586819992037
2351,8,8,3.0,0.0,5139.0,0.0,452.0,1,1,5,3+ branch,0 no foreign neighbour,3.140350103378296,4.945349067923696
2352,0,0,2.0,0.0,5139.0,0.5,914.0,1,0,0,2 path,mixed,61.910701751708984,0.9452050650900329
2353,6,6,2.0,0.0,5139.0,1.0,733.0,1,1,5,2 path,1 all neighbours foreign,57.20899963378906,3.0829996487437397
2354,0,0,2.0,0.0,5139.0,0.5,914.0,1,0,0,2 path,mixed,64.2123031616211,0.9557322611569534
2355,7,7,2.0,0.0,5139.0,0.0,984.0,0,0,9,2 path,0 no foreign neighbour,66.97840118408203,2.643930180198444
2356,7,7,2.0,0.0,5139.0,0.5,984.0,0,0,0,2 path,mixed,55.9370002746582,2.678935247239108
2357,4,4,2.0,0.0,5139.0,0.5,543.0,1,1,0,2 path,mixed,55.39609909057617,1.632666221106619
2358,7,7,2.0,0.0,5139.0,1.0,984.0,0,0,9,2 path,1 all neighbours foreign,61.9557991027832,2.488126400041159
2359,1,1,2.0,0.0,5139.0,0.0,276.0,1,1,0,2 path,0 no foreign neighbour,54.78990173339844,5.335718197526357
2360,0,0,2.0,0.0,5139.0,0.5,914.0,1,0,0,2 path,mixed,46.089298248291016,1.0150319508239745
2361,0,0,4.0,0.0,5139.0,0.0,914.0,1,1,0,3+ branch,0 no foreign neighbour,1.0,1.074662462065005
2362,0,0,2.0,0.0,5139.0,0.0,914.0,0,0,2,2 path,0 no foreign neighbour,51.44279861450195,1.0086668867966397
2363,4,4,2.0,0.0,5139.0,0.5,543.0,1,1,2,2 path,mixed,47.54130172729492,1.7752046458139512
2364,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,2,3+ branch,mixed,1.0,1.0780176056944923
2365,0,0,2.0,0.0,5139.0,0.5,914.0,1,0,0,2 path,mixed,75.80870056152344,0.8426162841680129
2366,0,0,2.0,0.0,5139.0,0.5,914.0,1,0,0,2 path,mixed,63.5806999206543,0.8594559910574516
2367,6,6,2.0,0.0,5139.0,1.0,733.0,1,1,0,2 path,1 all neighbours foreign,65.24410247802734,2.3145196123747325
2368,8,8,4.0,0.0,5139.0,0.0,452.0,1,1,5,3+ branch,0 no foreign neighbour,25.5580997467041,4.900566927477429
2369,8,8,2.0,0.0,5139.0,0.0,452.0,1,1,2,2 path,0 no foreign neighbour,41.35390090942383,4.838787902781671
2370,3,3,2.0,0.0,5139.0,1.0,295.0,1,1,6,2 path,1 all neighbours foreign,62.4807014465332,4.664721591748282
2371,2,2,2.0,0.0,5139.0,0.0,234.0,1,1,0,2 path,0 no foreign neighbour,55.8129997253418,8.13515231604602
2372,3,3,3.0,0.0,5139.0,0.3333333333333333,295.0,1,1,5,3+ branch,mixed,1.0,5.5478658636410785
2373,0,0,4.0,0.0,5139.0,0.25,914.0,1,0,0,3+ branch,mixed,26.878799438476562,1.066740440903732
2374,1,1,2.0,0.0,5139.0,0.0,276.0,1,1,2,2 path,0 no foreign neighbour,5.927710056304932,5.521656248951162
2375,2,2,4.0,0.0,5139.0,0.0,234.0,1,1,5,3+ branch,0 no foreign neighbour,1.0,8.200305243406163
2376,2,2,2.0,0.0,5139.0,0.5,234.0,1,1,0,2 path,mixed,41.83330154418945,8.167855051752051
2377,2,2,2.0,0.0,5139.0,0.0,234.0,1,1,0,2 path,0 no foreign neighbour,52.5713996887207,8.108613371849774
2378,6,6,2.0,0.0,5139.0,1.0,733.0,1,1,8,2 path,1 all neighbours foreign,62.3838996887207,3.0997452420718554
2379,7,7,2.0,0.0,5139.0,0.5,984.0,0,0,8,2 path,mixed,1.0,2.8380321052022186
2380,8,8,2.0,0.0,5139.0,0.0,452.0,1,1,2,2 path,0 no foreign neighbour,59.98350143432617,4.679118542051105
2381,9,9,2.0,0.0,5139.0,0.0,373.0,1,1,9,2 path,0 no foreign neighbour,62.12820053100586,3.2048666900462104
2382,8,8,2.0,0.0,5139.0,0.0,452.0,1,1,0,2 path,0 no foreign neighbour,69.8292007446289,4.402151218509092
2383,3,3,2.0,0.0,5139.0,0.5,295.0,1,1,2,2 path,mixed,65.04779815673828,4.913828630164414
2384,3,3,3.0,0.0,5139.0,0.0,295.0,1,1,0,3+ branch,0 no foreign neighbour,77.34819793701172,5.516162220854804
2385,9,9,2.0,0.0,5139.0,0.0,373.0,1,1,0,2 path,0 no foreign neighbour,42.0458984375,3.6510056536397295
2386,1,1,3.0,0.0,5139.0,0.3333333333333333,276.0,1,1,2,3+ branch,mixed,45.37099838256836,5.506744619707427
2387,9,9,2.0,0.0,5139.0,0.0,373.0,1,1,0,2 path,0 no foreign neighbour,52.815101623535156,3.4278828606932406
2388,1,1,4.0,0.0,5139.0,0.0,276.0,1,1,0,3+ branch,0 no foreign neighbour,74.95899963378906,5.492017386659878
2389,3,3,4.0,0.0,5139.0,0.0,295.0,1,1,0,3+ branch,0 no foreign neighbour,1.0,5.557842997337862
2390,0,0,2.0,0.0,5139.0,0.5,914.0,1,0,0,2 path,mixed,51.70309829711914,0.9988858366284689
2391,0,0,2.0,0.0,5139.0,0.5,914.0,1,0,0,2 path,mixed,47.702598571777344,1.0080162792165777
2392,3,3,2.0,0.0,5139.0,0.0,295.0,1,1,2,2 path,0 no foreign neighbour,45.13679885864258,5.474896894208034
2393,1,1,2.0,0.0,5139.0,0.0,276.0,1,1,2,2 path,0 no foreign neighbour,55.31340026855469,5.02869561929367
2394,3,3,2.0,0.0,5139.0,0.0,295.0,1,1,2,2 path,0 no foreign neighbour,69.35130310058594,4.52910183774722
2395,7,7,4.0,0.0,5139.0,0.5,984.0,1,0,5,3+ branch,mixed,1.0,2.8449965918581994
2396,6,6,2.0,0.0,5139.0,0.0,733.0,1,1,0,2 path,0 no foreign neighbour,55.27450180053711,3.124755548492387
2397,0,0,2.0,0.0,5139.0,0.5,914.0,1,0,0,2 path,mixed,60.897098541259766,0.9507030867793331
2398,0,0,2.0,0.0,5139.0,0.5,914.0,1,1,8,2 path,mixed,1.9491499662399292,1.0753174759039614
2399,0,0,3.0,0.0,5139.0,0.6666666666666666,914.0,0,0,5,3+ branch,mixed,1.0,1.0739372590451208
2400,3,3,4.0,0.0,5139.0,0.25,295.0,1,1,5,3+ branch,mixed,1.0,5.551761699426127
2401,3,3,2.0,0.0,5139.0,0.0,295.0,1,1,0,2 path,0 no foreign neighbour,35.6963996887207,5.530542282907579
2402,6,6,3.0,0.0,5139.0,0.6666666666666666,733.0,1,1,0,3+ branch,mixed,5.953849792480469,3.4576491672906187
2403,8,8,4.0,0.0,5139.0,0.5,452.0,1,1,5,3+ branch,mixed,3.950000047683716,4.9262141220074644
2404,0,0,2.0,0.0,5139.0,0.5,914.0,0,0,2,2 path,mixed,52.679298400878906,0.990812743616777
2405,4,4,2.0,0.0,5139.0,0.5,543.0,1,1,2,2 path,mixed,66.51830291748047,1.254179755884257
2406,8,8,2.0,0.0,5139.0,0.0,452.0,1,1,0,2 path,0 no foreign neighbour,57.395301818847656,4.897366601597058
2407,0,0,3.0,0.0,5139.0,1.0,914.0,1,1,7,3+ branch,1 all neighbours foreign,1.0,1.0813828803336334
2408,1,1,3.0,0.0,5139.0,0.3333333333333333,276.0,1,1,5,3+ branch,mixed,1.0,5.535872627144102
2409,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,0,3+ branch,mixed,1.0,3.464089663335521
2410,0,0,2.0,0.0,5139.0,0.0,914.0,1,0,0,2 path,0 no foreign neighbour,66.73159790039062,0.7103519080322557
2411,1,1,3.0,0.0,5139.0,0.0,276.0,1,1,5,3+ branch,0 no foreign neighbour,4.0,5.521071587072533
2412,2,2,2.0,0.0,5139.0,0.5,234.0,1,1,0,2 path,mixed,65.93219757080078,7.975713164231244
2413,4,4,1.0,0.0,5139.0,0.0,543.0,1,1,0,1 tip,0 no foreign neighbour,24.913000106811523,1.837173934174579
2414,6,6,2.0,0.0,5139.0,0.0,733.0,1,1,8,2 path,0 no foreign neighbour,65.62190246582031,3.160520116750634
2415,6,6,2.0,0.0,5139.0,0.5,733.0,1,1,0,2 path,mixed,73.23899841308594,3.1773881887972215
2416,0,0,2.0,0.0,5139.0,0.5,914.0,1,0,0,2 path,mixed,67.68820190429688,0.8925879894142517
2417,0,0,2.0,0.0,5139.0,1.0,914.0,1,0,0,2 path,1 all neighbours foreign,47.27669906616211,0.9473409398310983
2418,4,4,3.0,0.0,5139.0,0.6666666666666666,543.0,1,1,6,3+ branch,mixed,151.2519989013672,1.8426651477809695
2419,4,4,4.0,0.0,5139.0,0.0,543.0,1,1,0,3+ branch,0 no foreign neighbour,1.0,1.8664539456600864
2420,8,8,2.0,0.0,5139.0,0.0,452.0,1,1,0,2 path,0 no foreign neighbour,44.30889892578125,4.89848245345331
2421,2,2,1.0,0.0,5139.0,0.0,234.0,1,1,8,1 tip,0 no foreign neighbour,64.23619842529297,7.754646849369827
2422,7,7,3.0,0.0,5139.0,1.0,984.0,1,0,5,3+ branch,1 all neighbours foreign,1.0,2.8485597783860794
2423,8,8,3.0,0.0,5139.0,1.0,452.0,1,1,9,3+ branch,1 all neighbours foreign,1.0,4.928218242949489
2424,1,1,1.0,0.0,5139.0,0.0,276.0,0,0,7,1 tip,0 no foreign neighbour,62.696800231933594,3.779572767422957
2425,6,6,2.0,0.0,5139.0,1.0,733.0,1,1,9,2 path,1 all neighbours foreign,57.38869857788086,3.160162423357161
2426,6,6,2.0,0.0,5139.0,0.5,733.0,1,1,0,2 path,mixed,60.904998779296875,3.0934593749309576
2427,1,1,2.0,0.0,5139.0,0.0,276.0,1,1,2,2 path,0 no foreign neighbour,55.21110153198242,5.075169500686185
2428,7,7,4.0,0.0,5139.0,0.5,984.0,1,0,5,3+ branch,mixed,1.0,2.8391026045797267
2429,0,0,2.0,0.0,5139.0,0.0,914.0,0,0,2,2 path,0 no foreign neighbour,55.256900787353516,0.9608661801033879
2430,7,7,2.0,0.0,5139.0,1.0,984.0,0,0,0,2 path,1 all neighbours foreign,47.907798767089844,2.6506587032041007
2431,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,5,3+ branch,mixed,1.0,3.4668229243219337
2432,7,7,2.0,0.0,5139.0,0.0,984.0,0,0,0,2 path,0 no foreign neighbour,55.18439865112305,2.6533309518015016
2433,3,3,2.0,0.0,5139.0,0.0,295.0,1,1,0,2 path,0 no foreign neighbour,52.54169845581055,5.489145486852003
2434,2,2,2.0,0.0,5139.0,0.0,234.0,1,1,0,2 path,0 no foreign neighbour,52.58890151977539,8.043805881127552
2435,3,3,4.0,0.0,5139.0,0.0,295.0,1,1,5,3+ branch,0 no foreign neighbour,1.0,5.552112060121745
2436,0,0,4.0,0.0,5139.0,1.0,914.0,1,0,0,3+ branch,1 all neighbours foreign,3.930229902267456,1.0731867076079218
2437,7,7,2.0,0.0,5139.0,0.5,984.0,0,0,0,2 path,mixed,50.60940170288086,2.670727615980958
2438,2,2,4.0,0.0,5139.0,0.0,234.0,1,1,5,3+ branch,0 no foreign neighbour,1.0,8.208889117611301
2439,0,0,2.0,0.0,5139.0,0.0,914.0,0,0,2,2 path,0 no foreign neighbour,60.40520095825195,0.9293433228153739
2440,4,4,2.0,0.0,5139.0,0.5,543.0,1,1,0,2 path,mixed,63.6161003112793,0.9302871197470776
2441,1,1,3.0,0.0,5139.0,0.0,276.0,1,1,0,3+ branch,0 no foreign neighbour,57.76470184326172,5.518403456636193
2442,1,1,2.0,0.0,5139.0,1.0,276.0,1,1,0,2 path,1 all neighbours foreign,61.187801361083984,4.90319709901575
2443,1,1,3.0,0.0,5139.0,0.0,276.0,1,1,5,3+ branch,0 no foreign neighbour,1.0,5.523573994499544
2444,1,1,2.0,0.0,5139.0,0.0,276.0,1,1,2,2 path,0 no foreign neighbour,50.817100524902344,5.469891314191965
2445,1,1,2.0,0.0,5139.0,0.0,276.0,1,1,0,2 path,0 no foreign neighbour,67.49530029296875,4.780372304645013
2446,5,5,1.0,0.0,5139.0,0.0,336.0,0,0,3,1 tip,0 no foreign neighbour,1.0,10.928131546509695
2447,8,8,2.0,0.0,5139.0,0.0,452.0,1,1,0,2 path,0 no foreign neighbour,61.152198791503906,4.601702125907624
2448,0,0,3.0,0.0,5139.0,1.0,914.0,0,0,5,3+ branch,1 all neighbours foreign,1.8906199932098389,1.081254960649769
2449,0,0,2.0,0.0,5139.0,0.0,914.0,1,0,0,2 path,0 no foreign neighbour,59.03850173950195,0.9377145700431324
2450,9,9,2.0,0.0,5139.0,0.0,373.0,1,1,0,2 path,0 no foreign neighbour,50.59510040283203,3.6684361880285676
2451,9,9,3.0,0.0,5139.0,0.3333333333333333,373.0,1,1,5,3+ branch,mixed,18.277099609375,3.697002139740223
2452,8,8,3.0,0.0,5139.0,0.0,452.0,1,1,5,3+ branch,0 no foreign neighbour,3.81033992767334,4.925453898102633
2453,8,8,5.0,0.10000000149011612,5139.0,0.2,452.0,1,1,5,3+ branch,mixed,53.64939880371094,4.912515375724111
2454,0,0,2.0,0.0,5139.0,0.0,914.0,1,0,0,2 path,0 no foreign neighbour,59.24829864501953,0.9544732136634856
2455,8,8,1.0,0.0,5139.0,1.0,452.0,1,0,8,1 tip,1 all neighbours foreign,64.49859619140625,4.781487482543368
2456,0,0,4.0,0.0,5139.0,1.0,914.0,0,0,5,3+ branch,1 all neighbours foreign,1.0,1.076468462165746
2457,0,0,2.0,0.0,5139.0,0.0,914.0,1,0,0,2 path,0 no foreign neighbour,58.03070068359375,0.9465254090215831
2458,7,7,2.0,0.0,5139.0,0.5,984.0,0,0,0,2 path,mixed,57.372398376464844,2.575412819484045
2459,1,1,4.0,0.0,5139.0,0.0,276.0,1,1,5,3+ branch,0 no foreign neighbour,1.0,5.525831213104859
2460,0,0,4.0,0.0,5139.0,1.0,914.0,0,0,5,3+ branch,1 all neighbours foreign,1.0,1.0670580419891877
2461,4,4,2.0,0.0,5139.0,0.0,543.0,1,1,0,2 path,0 no foreign neighbour,56.13420104980469,1.6761553745019986
2462,7,7,2.0,0.0,5139.0,1.0,984.0,0,0,0,2 path,1 all neighbours foreign,57.748600006103516,2.4806908528090634
2463,3,3,2.0,0.0,5139.0,0.0,295.0,1,1,0,2 path,0 no foreign neighbour,66.99859619140625,5.178509426610603
2464,0,0,2.0,0.0,5139.0,1.0,914.0,1,1,0,2 path,1 all neighbours foreign,52.78990173339844,0.915653061306372
2465,8,8,3.0,0.0,5139.0,0.0,452.0,1,1,5,3+ branch,0 no foreign neighbour,4.068180084228516,4.906275907726281
2466,8,8,5.0,0.0,5139.0,0.6,452.0,1,1,5,3+ branch,mixed,15.616700172424316,4.925754732964765
2467,4,4,3.0,0.0,5139.0,0.0,543.0,1,1,0,3+ branch,0 no foreign neighbour,7.466670036315918,1.8611933304120343
2468,0,0,4.0,0.0,5139.0,1.0,914.0,0,0,5,3+ branch,1 all neighbours foreign,1.7142900228500366,1.0691510885191833
2469,4,4,2.0,0.0,5139.0,0.5,543.0,1,1,0,2 path,mixed,72.12449645996094,1.7683563977508816
2470,8,8,1.0,0.0,5139.0,0.0,452.0,1,1,2,1 tip,0 no foreign neighbour,63.34360122680664,4.567877165218906
2471,7,7,4.0,0.0,5139.0,0.5,984.0,0,0,0,3+ branch,mixed,76.67500305175781,2.7961602637793765
2472,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,5,3+ branch,mixed,1.0,3.4510797027949818
2473,6,6,2.0,0.0,5139.0,0.5,733.0,1,1,9,2 path,mixed,61.76459884643555,2.401321443778771
2474,9,9,2.0,0.0,5139.0,0.0,373.0,1,1,0,2 path,0 no foreign neighbour,61.19889831542969,3.5726049745915596
2475,2,2,2.0,0.0,5139.0,0.5,234.0,1,1,0,2 path,mixed,28.16670036315918,8.185932458171052
2476,8,8,3.0,0.0,5139.0,0.3333333333333333,452.0,1,1,5,3+ branch,mixed,5.629030227661133,4.938068997412934
2477,6,6,4.0,0.0,5139.0,1.0,733.0,1,1,2,3+ branch,1 all neighbours foreign,1.0,3.4666370699455906
2478,7,7,2.0,0.0,5139.0,1.0,984.0,1,0,5,2 path,1 all neighbours foreign,2.0,2.8461084755772212
2479,8,8,5.0,0.0,5139.0,0.8,452.0,1,1,5,3+ branch,mixed,18.316699981689453,4.938844129600131
2480,8,8,2.0,0.0,5139.0,0.0,452.0,1,0,5,2 path,0 no foreign neighbour,59.53139877319336,4.836811067146691
2481,1,1,3.0,0.0,5139.0,0.0,276.0,1,1,6,3+ branch,0 no foreign neighbour,88.63099670410156,5.439916046998627
2482,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,5,3+ branch,mixed,1.0,3.4566712785183538
2483,0,0,4.0,0.0,5139.0,0.5,914.0,1,0,0,3+ branch,mixed,5.896550178527832,1.0726926316272098
2484,4,4,2.0,0.0,5139.0,0.5,543.0,1,1,0,2 path,mixed,34.726200103759766,1.8533889126665626
2485,6,6,2.0,0.0,5139.0,1.0,733.0,1,1,0,2 path,1 all neighbours foreign,66.9708023071289,3.0190439316939712
2486,7,7,4.0,0.0,5139.0,0.5,984.0,1,0,5,3+ branch,mixed,1.0,2.837259935261072
2487,1,1,2.0,0.0,5139.0,0.0,276.0,1,1,8,2 path,0 no foreign neighbour,13.62339973449707,5.521009719161607
2488,1,1,4.0,0.0,5139.0,0.25,276.0,1,1,5,3+ branch,mixed,2.4347798824310303,5.528101607645399
2489,0,0,3.0,0.0,5139.0,1.0,914.0,0,0,5,3+ branch,1 all neighbours foreign,2.0,1.0684982479857619
2490,0,0,2.0,0.0,5139.0,0.0,914.0,1,0,0,2 path,0 no foreign neighbour,49.69419860839844,1.0570129177469183
2491,5,5,2.0,0.0,5139.0,0.5,336.0,1,0,9,2 path,mixed,62.709598541259766,10.176701696224006
2492,4,4,2.0,0.0,5139.0,1.0,543.0,1,1,5,2 path,1 all neighbours foreign,1.0,1.881215170516203
2493,4,4,2.0,0.0,5139.0,1.0,543.0,1,1,0,2 path,1 all neighbours foreign,44.68000030517578,1.858957515709207
2494,6,6,2.0,0.0,5139.0,1.0,733.0,1,1,0,2 path,1 all neighbours foreign,63.917999267578125,3.3693501693591172
2495,3,3,2.0,0.0,5139.0,0.5,295.0,1,1,6,2 path,mixed,62.06399917602539,5.406649863335594
2496,6,6,2.0,0.0,5139.0,0.0,733.0,1,1,0,2 path,0 no foreign neighbour,63.34519958496094,2.7684056333879323
2497,5,5,2.0,0.0,5139.0,0.0,336.0,1,1,9,2 path,0 no foreign neighbour,62.127601623535156,10.077339158103344
2498,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,5,3+ branch,mixed,1.0,3.461461738677065
2499,6,6,2.0,0.0,5139.0,0.0,733.0,1,1,0,2 path,0 no foreign neighbour,68.49579620361328,3.0465425238302064
2500,0,0,2.0,0.0,5139.0,0.5,914.0,0,0,2,2 path,mixed,38.235801696777344,1.0463654418172985
2501,7,7,3.0,0.0,5139.0,0.6666666666666666,984.0,1,1,6,3+ branch,mixed,124.22200012207031,2.839253122237431
2502,7,7,2.0,0.0,5139.0,0.0,984.0,0,0,0,2 path,0 no foreign neighbour,64.35240173339844,1.9665888465993726
2503,9,9,3.0,0.0,5139.0,0.0,373.0,1,1,5,3+ branch,0 no foreign neighbour,53.165000915527344,3.684576216630618
2504,0,0,2.0,0.0,5139.0,1.0,914.0,1,0,0,2 path,1 all neighbours foreign,64.82479858398438,0.5834214435513415
2505,7,7,2.0,0.0,5139.0,0.5,984.0,0,0,0,2 path,mixed,65.36589813232422,2.3639089783127303
