node,label,label_name,degree,clustering,component_size,boundary,class_size,error,stable_error,cluster,degree_bin,boundary_bin,coverage,dist_from_mean_coordinate,n_modes,n_routes
595,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,6,2 path,0 no foreign neighbour,616.6498413085938,0.32240596413612366,1.0,8.0
596,3,bus+trolley,5.0,0.0,4562.0,0.4,610.0,1,1,5,3+ branch,mixed,726.4025268554688,0.0768381655216217,2.0,13.0
597,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,51.67567825317383,0.23452427983283997,1.0,1.0
598,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,3,2 path,1 all neighbours foreign,399.51531982421875,0.06709674745798111,2.0,7.0
599,6,trolley,1.0,0.0,4562.0,0.0,261.0,1,1,3,1 tip,0 no foreign neighbour,219.48739624023438,0.05846012011170387,1.0,4.0
600,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,3,1 tip,0 no foreign neighbour,185.1272735595703,0.23487035930156708,2.0,4.0
601,6,trolley,2.0,1.0,4562.0,1.0,261.0,1,1,3,2 path,1 all neighbours foreign,303.6118469238281,0.05220874398946762,1.0,6.0
602,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,2,1 tip,1 all neighbours foreign,51.67567825317383,0.2264517992734909,1.0,1.0
603,2,bus+tram+trolley,3.0,0.0,4562.0,0.6666666666666666,88.0,1,1,2,3+ branch,mixed,202.69186401367188,0.22025850415229797,3.0,7.0
604,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,4,2 path,0 no foreign neighbour,217.12351989746094,0.1818082630634308,1.0,4.0
605,2,bus+tram+trolley,3.0,0.0,4562.0,0.0,88.0,1,1,2,3+ branch,0 no foreign neighbour,202.69186401367188,0.21463461220264435,3.0,7.0
606,2,bus+tram+trolley,2.0,0.0,4562.0,0.5,88.0,1,1,4,2 path,mixed,202.69186401367188,0.2074887603521347,3.0,7.0
607,3,bus+trolley,3.0,0.6666666865348816,4562.0,0.6666666666666666,610.0,1,1,3,3+ branch,mixed,247.0354461669922,0.1948675513267517,2.0,6.0
608,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,4,1 tip,0 no foreign neighbour,290.3572082519531,0.1097092479467392,2.0,5.0
609,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,3,1 tip,1 all neighbours foreign,51.67567825317383,0.1694403886795044,1.0,1.0
610,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,3,2 path,1 all neighbours foreign,368.0870056152344,0.164273202419281,2.0,7.0
611,3,bus+trolley,3.0,0.0,4562.0,0.6666666666666666,610.0,1,1,3,3+ branch,mixed,390.66741943359375,0.13767442107200623,2.0,7.0
612,3,bus+trolley,3.0,0.0,4562.0,1.0,610.0,1,1,3,3+ branch,1 all neighbours foreign,386.5970458984375,0.14333996176719666,2.0,7.0
613,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,3,1 tip,1 all neighbours foreign,51.67567825317383,0.15182611346244812,1.0,1.0
614,3,bus+trolley,3.0,0.3333333432674408,4562.0,1.0,610.0,1,1,5,3+ branch,1 all neighbours foreign,879.84130859375,0.16691356897354126,2.0,17.0
615,3,bus+trolley,3.0,0.0,4562.0,1.0,610.0,1,1,4,3+ branch,1 all neighbours foreign,198.98678588867188,0.03166314214468002,2.0,4.0
616,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,84.12445831298828,0.04036342352628708,1.0,2.0
617,3,bus+trolley,3.0,0.0,4562.0,1.0,610.0,1,1,3,3+ branch,1 all neighbours foreign,389.5666809082031,0.044812288135290146,2.0,7.0
618,0,bus,2.0,0.0,4562.0,1.0,3145.0,0,0,4,2 path,1 all neighbours foreign,548.2744140625,0.17396904528141022,1.0,11.0
619,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,93.23224639892578,0.13909737765789032,1.0,2.0
620,3,bus+trolley,2.0,0.0,4562.0,0.5,610.0,1,1,3,2 path,mixed,463.1771240234375,0.14843201637268066,2.0,8.0
621,3,bus+trolley,4.0,0.0,4562.0,0.75,610.0,1,1,3,3+ branch,mixed,405.60699462890625,0.14167669415473938,2.0,7.0
622,3,bus+trolley,3.0,0.0,4562.0,0.3333333333333333,610.0,1,1,3,3+ branch,mixed,485.3192443847656,0.10530965030193329,2.0,9.0
623,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,3,1 tip,1 all neighbours foreign,29.913381576538086,0.13806241750717163,1.0,1.0
624,1,bus+tram,2.0,0.0,4562.0,0.5,149.0,1,1,2,2 path,mixed,208.99700927734375,0.19780024886131287,2.0,4.0
625,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,5,2 path,1 all neighbours foreign,407.3782653808594,0.19502641260623932,2.0,7.0
626,3,bus+trolley,3.0,0.0,4562.0,1.0,610.0,1,1,5,3+ branch,1 all neighbours foreign,435.4913635253906,0.11729920655488968,2.0,8.0
627,2,bus+tram+trolley,4.0,0.0,4562.0,0.75,88.0,1,1,3,3+ branch,mixed,224.0292205810547,0.14323434233665466,3.0,5.0
628,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,3,1 tip,1 all neighbours foreign,231.47764587402344,0.12273875623941422,1.0,4.0
629,3,bus+trolley,2.0,0.0,4562.0,0.5,610.0,1,1,2,2 path,mixed,189.87503051757812,0.1457962840795517,2.0,4.0
630,3,bus+trolley,3.0,0.0,4562.0,0.3333333333333333,610.0,1,1,5,3+ branch,mixed,779.5286254882812,0.11741555482149124,2.0,15.0
631,2,bus+tram+trolley,7.0,0.0,4562.0,0.8571428571428571,88.0,1,1,3,3+ branch,mixed,354.7003479003906,0.1408827155828476,3.0,8.0
632,2,bus+tram+trolley,4.0,0.0,4562.0,0.75,88.0,1,1,3,3+ branch,mixed,354.7003479003906,0.1384526640176773,3.0,8.0
633,3,bus+trolley,2.0,0.0,4562.0,0.5,610.0,1,1,3,2 path,mixed,485.3192443847656,0.10978113859891891,2.0,9.0
634,3,bus+trolley,3.0,0.0,4562.0,0.3333333333333333,610.0,1,1,5,3+ branch,mixed,564.7734375,0.1339215785264969,2.0,9.0
635,2,bus+tram+trolley,2.0,0.0,4562.0,0.5,88.0,1,1,5,2 path,mixed,588.661865234375,0.14102405309677124,3.0,11.0
636,3,bus+trolley,3.0,0.3333333432674408,4562.0,0.3333333333333333,610.0,1,1,3,3+ branch,mixed,293.9676818847656,0.09990238398313522,2.0,6.0
637,2,bus+tram+trolley,7.0,0.0476190485060215,4562.0,0.8571428571428571,88.0,1,1,5,3+ branch,mixed,681.5592041015625,0.13160447776317596,3.0,14.0
638,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,3,1 tip,0 no foreign neighbour,293.9676818847656,0.09894443303346634,2.0,6.0
639,6,trolley,2.0,0.0,4562.0,1.0,261.0,1,1,2,2 path,1 all neighbours foreign,128.42471313476562,0.16151955723762512,1.0,2.0
640,2,bus+tram+trolley,7.0,0.095238097012043,4562.0,0.7142857142857143,88.0,1,1,5,3+ branch,mixed,786.0949096679688,0.12950752675533295,3.0,15.0
641,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,82.27015686035156,0.20180532336235046,1.0,2.0
642,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,84.12445831298828,0.036014214158058167,1.0,2.0
643,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,3,1 tip,1 all neighbours foreign,164.80023193359375,0.19171838462352753,1.0,3.0
644,3,bus+trolley,4.0,0.1666666716337204,4562.0,0.25,610.0,1,1,3,3+ branch,mixed,443.9389953613281,0.023688340559601784,2.0,8.0
645,3,bus+trolley,3.0,0.0,4562.0,0.6666666666666666,610.0,1,1,5,3+ branch,mixed,544.8746337890625,0.13176707923412323,2.0,10.0
646,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,3,1 tip,1 all neighbours foreign,124.01167297363281,0.13469921052455902,1.0,2.0
647,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,5,1 tip,0 no foreign neighbour,374.7939453125,0.18478387594223022,2.0,7.0
648,3,bus+trolley,3.0,0.3333333432674408,4562.0,0.6666666666666666,610.0,1,1,3,3+ branch,mixed,447.2369384765625,0.1267818659543991,2.0,8.0
649,2,bus+tram+trolley,3.0,0.0,4562.0,1.0,88.0,1,1,3,3+ branch,1 all neighbours foreign,406.54931640625,0.11592473089694977,3.0,8.0
650,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,44.69582748413086,0.03993125259876251,1.0,1.0
651,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,4,2 path,0 no foreign neighbour,51.91919708251953,0.06683564931154251,1.0,1.0
652,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,3,1 tip,0 no foreign neighbour,358.67193603515625,0.11374648660421371,2.0,7.0
653,3,bus+trolley,4.0,0.1666666716337204,4562.0,0.5,610.0,1,1,5,3+ branch,mixed,796.6348876953125,0.16896580159664154,2.0,13.0
654,3,bus+trolley,2.0,1.0,4562.0,0.5,610.0,1,1,3,2 path,mixed,147.96510314941406,0.04051559790968895,2.0,3.0
655,6,trolley,1.0,0.0,4562.0,0.0,261.0,1,1,3,1 tip,0 no foreign neighbour,235.00393676757812,0.1066228523850441,1.0,4.0
656,0,bus,1.0,0.0,4562.0,1.0,3145.0,0,0,4,1 tip,1 all neighbours foreign,103.20376586914062,0.13567259907722473,1.0,2.0
657,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,3,1 tip,1 all neighbours foreign,167.68313598632812,0.16087943315505981,1.0,3.0
658,2,bus+tram+trolley,7.0,0.0476190485060215,4562.0,1.0,88.0,1,1,5,3+ branch,1 all neighbours foreign,1206.8802490234375,0.15455855429172516,3.0,23.0
659,3,bus+trolley,4.0,0.1666666716337204,4562.0,0.5,610.0,1,1,3,3+ branch,mixed,211.10147094726562,0.08131517469882965,2.0,4.0
660,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,3,2 path,1 all neighbours foreign,326.5667724609375,0.0781077966094017,2.0,5.0
661,5,tram+trolley,2.0,0.0,4562.0,1.0,21.0,1,1,2,2 path,1 all neighbours foreign,112.57830047607422,0.14651526510715485,2.0,3.0
662,3,bus+trolley,4.0,0.0,4562.0,1.0,610.0,1,1,3,3+ branch,1 all neighbours foreign,185.24868774414062,0.10496640205383301,2.0,3.0
663,3,bus+trolley,2.0,0.0,4562.0,0.5,610.0,1,1,3,2 path,mixed,443.5043640136719,0.19893768429756165,2.0,7.0
664,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,259.8737487792969,0.07662864029407501,1.0,4.0
665,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,5,1 tip,0 no foreign neighbour,377.01409912109375,0.147091343998909,2.0,6.0
666,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,2,1 tip,0 no foreign neighbour,185.24868774414062,0.10677817463874817,2.0,3.0
667,3,bus+trolley,3.0,0.3333333432674408,4562.0,1.0,610.0,1,1,3,3+ branch,1 all neighbours foreign,394.432373046875,0.06908448785543442,2.0,6.0
668,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,3,1 tip,0 no foreign neighbour,364.8357849121094,0.13860152661800385,2.0,6.0
669,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,249.3640594482422,0.22165416181087494,1.0,5.0
670,5,tram+trolley,5.0,0.0,4562.0,1.0,21.0,1,1,4,3+ branch,1 all neighbours foreign,295.8837585449219,0.05802672728896141,2.0,5.0
671,3,bus+trolley,3.0,0.0,4562.0,0.3333333333333333,610.0,1,1,3,3+ branch,mixed,422.40594482421875,0.14270293712615967,2.0,7.0
672,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,4,2 path,1 all neighbours foreign,411.2018127441406,0.05040479078888893,2.0,7.0
673,3,bus+trolley,3.0,0.0,4562.0,1.0,610.0,1,1,3,3+ branch,1 all neighbours foreign,207.93348693847656,0.15001042187213898,2.0,4.0
674,2,bus+tram+trolley,5.0,0.0,4562.0,1.0,88.0,1,1,4,3+ branch,1 all neighbours foreign,541.0009765625,0.04802360013127327,3.0,9.0
675,6,trolley,1.0,0.0,4562.0,0.0,261.0,1,1,3,1 tip,0 no foreign neighbour,114.4892578125,0.12436441332101822,1.0,2.0
676,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,2,1 tip,1 all neighbours foreign,29.913381576538086,0.15478043258190155,1.0,1.0
677,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,122.0845718383789,0.03738482668995857,1.0,2.0
678,5,tram+trolley,2.0,0.0,4562.0,1.0,21.0,1,1,4,2 path,1 all neighbours foreign,188.22019958496094,0.029388831928372383,2.0,3.0
679,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,98.3192367553711,0.055623859167099,1.0,2.0
680,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,3,1 tip,1 all neighbours foreign,114.4892578125,0.12496959418058395,1.0,2.0
681,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,81.87469482421875,0.03754827007651329,1.0,2.0
682,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,4,1 tip,0 no foreign neighbour,248.0255889892578,0.029959769919514656,2.0,5.0
683,3,bus+trolley,2.0,0.0,4562.0,0.0,610.0,1,1,4,2 path,0 no foreign neighbour,248.0255889892578,0.031119029968976974,2.0,5.0
684,3,bus+trolley,3.0,0.3333333432674408,4562.0,0.3333333333333333,610.0,1,1,3,3+ branch,mixed,581.9661254882812,0.059635791927576065,2.0,12.0
685,6,trolley,1.0,0.0,4562.0,0.0,261.0,1,1,4,1 tip,0 no foreign neighbour,48.07526779174805,0.11002275347709656,1.0,1.0
686,3,bus+trolley,5.0,0.20000000298023224,4562.0,0.8,610.0,1,1,4,3+ branch,mixed,483.90814208984375,0.033586952835321426,2.0,11.0
687,0,bus,3.0,0.0,4562.0,0.0,3145.0,0,0,4,3+ branch,0 no foreign neighbour,194.30908203125,0.18913887441158295,1.0,4.0
688,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,2,1 tip,1 all neighbours foreign,77.62226867675781,0.09959899634122849,1.0,2.0
689,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,4,1 tip,0 no foreign neighbour,409.0421447753906,0.06016871705651283,2.0,8.0
690,3,bus+trolley,3.0,0.3333333432674408,4562.0,1.0,610.0,1,1,4,3+ branch,1 all neighbours foreign,248.0255889892578,0.029856495559215546,2.0,5.0
691,2,bus+tram+trolley,3.0,0.0,4562.0,1.0,88.0,1,1,4,3+ branch,1 all neighbours foreign,294.6942138671875,0.02964850142598152,3.0,5.0
692,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,122.0845718383789,0.04370740056037903,1.0,2.0
693,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,3,1 tip,0 no foreign neighbour,211.99319458007812,0.08543426543474197,2.0,5.0
694,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,4,2 path,1 all neighbours foreign,411.2018127441406,0.05344715341925621,2.0,7.0
695,3,bus+trolley,1.0,0.0,4562.0,1.0,610.0,1,1,5,1 tip,1 all neighbours foreign,515.3956298828125,0.045876506716012955,2.0,11.0
696,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,3,2 path,1 all neighbours foreign,509.249267578125,0.07476010918617249,2.0,10.0
697,3,bus+trolley,3.0,0.0,4562.0,1.0,610.0,1,1,3,3+ branch,1 all neighbours foreign,394.432373046875,0.06934986263513565,2.0,6.0
698,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,2,2 path,1 all neighbours foreign,124.00592803955078,0.10714258253574371,2.0,3.0
699,3,bus+trolley,2.0,0.0,4562.0,0.0,610.0,1,1,0,2 path,0 no foreign neighbour,332.76885986328125,0.12536321580410004,2.0,6.0
700,3,bus+trolley,3.0,0.0,4562.0,0.6666666666666666,610.0,1,1,3,3+ branch,mixed,473.53179931640625,0.0675518810749054,2.0,8.0
701,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,4,1 tip,0 no foreign neighbour,170.22508239746094,0.13810968399047852,2.0,4.0
702,3,bus+trolley,2.0,0.0,4562.0,0.5,610.0,1,1,4,2 path,mixed,225.83847045898438,0.110780730843544,2.0,6.0
703,3,bus+trolley,4.0,0.0,4562.0,0.25,610.0,1,1,3,3+ branch,mixed,337.05108642578125,0.06107331067323685,2.0,6.0
704,3,bus+trolley,2.0,0.0,4562.0,0.0,610.0,1,1,3,2 path,0 no foreign neighbour,298.1241149902344,0.060230448842048645,2.0,5.0
705,3,bus+trolley,5.0,0.0,4562.0,0.4,610.0,1,1,4,3+ branch,mixed,170.22508239746094,0.13447965681552887,2.0,4.0
706,3,bus+trolley,5.0,0.0,4562.0,1.0,610.0,1,1,0,3+ branch,1 all neighbours foreign,432.88385009765625,0.16310276091098785,2.0,9.0
707,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,0,1 tip,0 no foreign neighbour,531.3644409179688,0.07483961433172226,2.0,9.0
708,3,bus+trolley,2.0,0.0,4562.0,0.5,610.0,1,1,3,2 path,mixed,298.1241149902344,0.05857574939727783,2.0,5.0
709,5,tram+trolley,2.0,0.0,4562.0,0.5,21.0,1,1,4,2 path,mixed,110.05278015136719,0.15744711458683014,2.0,3.0
710,5,tram+trolley,2.0,0.0,4562.0,0.5,21.0,1,1,0,2 path,mixed,110.05278015136719,0.15187934041023254,2.0,3.0
711,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,29.546998977661133,0.05583641678094864,1.0,1.0
712,2,bus+tram+trolley,3.0,0.3333333432674408,4562.0,0.6666666666666666,88.0,1,1,3,3+ branch,mixed,448.9007568359375,0.025733977556228638,3.0,7.0
713,3,bus+trolley,3.0,0.0,4562.0,0.6666666666666666,610.0,1,1,0,3+ branch,mixed,531.3644409179688,0.0770149901509285,2.0,9.0
714,2,bus+tram+trolley,7.0,0.0476190485060215,4562.0,0.8571428571428571,88.0,1,1,6,3+ branch,mixed,447.2431640625,0.1456030011177063,3.0,10.0
715,6,trolley,2.0,0.0,4562.0,1.0,261.0,1,1,0,2 path,1 all neighbours foreign,144.48388671875,0.07921533286571503,1.0,3.0
716,3,bus+trolley,2.0,0.0,4562.0,0.5,610.0,1,1,2,2 path,mixed,171.74325561523438,0.05115319415926933,2.0,4.0
717,2,bus+tram+trolley,4.0,0.3333333432674408,4562.0,0.5,88.0,1,1,0,3+ branch,mixed,419.6620178222656,0.1397215574979782,3.0,9.0
718,6,trolley,1.0,0.0,4562.0,0.0,261.0,1,1,4,1 tip,0 no foreign neighbour,29.546998977661133,0.05252022668719292,1.0,1.0
719,3,bus+trolley,4.0,0.0,4562.0,0.75,610.0,1,1,0,3+ branch,mixed,567.4558715820312,0.08242892473936081,2.0,10.0
720,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,4,2 path,1 all neighbours foreign,192.3584442138672,0.11468406021595001,2.0,4.0
721,3,bus+trolley,1.0,0.0,4562.0,1.0,610.0,1,1,6,1 tip,1 all neighbours foreign,698.7651977539062,0.13146306574344635,2.0,13.0
722,0,bus,3.0,0.0,4562.0,0.0,3145.0,0,0,0,3+ branch,0 no foreign neighbour,261.0394287109375,0.25664687156677246,1.0,6.0
723,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,70.76238250732422,0.10807684808969498,1.0,2.0
724,3,bus+trolley,4.0,0.1666666716337204,4562.0,0.5,610.0,1,1,0,3+ branch,mixed,567.4558715820312,0.08522969484329224,2.0,10.0
725,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,3,1 tip,0 no foreign neighbour,298.1241149902344,0.05819186195731163,2.0,5.0
726,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,0,1 tip,1 all neighbours foreign,144.48388671875,0.08734391629695892,1.0,3.0
727,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,0,2 path,1 all neighbours foreign,623.297607421875,0.0890154018998146,2.0,10.0
728,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,4,2 path,0 no foreign neighbour,131.16390991210938,0.037970855832099915,1.0,3.0
729,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,198.03182983398438,0.09047981351613998,1.0,4.0
730,3,bus+trolley,1.0,0.0,4562.0,1.0,610.0,1,1,4,1 tip,1 all neighbours foreign,284.0387268066406,0.09722389280796051,2.0,5.0
731,2,bus+tram+trolley,3.0,0.3333333432674408,4562.0,0.0,88.0,1,1,0,3+ branch,0 no foreign neighbour,447.2431640625,0.13320238888263702,3.0,10.0
732,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,0,1 tip,0 no foreign neighbour,699.3088989257812,0.09387335181236267,2.0,11.0
733,3,bus+trolley,4.0,0.0,4562.0,0.5,610.0,1,1,6,3+ branch,mixed,699.3088989257812,0.09613338112831116,2.0,11.0
734,3,bus+trolley,3.0,0.0,4562.0,0.6666666666666666,610.0,1,1,0,3+ branch,mixed,572.3538818359375,0.09899035096168518,2.0,9.0
735,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,4,2 path,1 all neighbours foreign,116.11312866210938,0.0669281929731369,2.0,3.0
736,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,0,1 tip,1 all neighbours foreign,198.03182983398438,0.10147307068109512,1.0,4.0
737,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,0,1 tip,1 all neighbours foreign,75.24617767333984,0.15621478855609894,1.0,2.0
738,3,bus+trolley,2.0,0.0,4562.0,0.0,610.0,1,1,0,2 path,0 no foreign neighbour,484.80181884765625,0.10725588351488113,2.0,8.0
739,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,2,1 tip,1 all neighbours foreign,29.546998977661133,0.1037524938583374,1.0,1.0
740,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,2,1 tip,0 no foreign neighbour,85.22594451904297,0.1087879091501236,2.0,2.0
741,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,6,1 tip,0 no foreign neighbour,78.6676254272461,0.977195143699646,1.0,1.0
742,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,0,2 path,1 all neighbours foreign,572.3538818359375,0.10464426130056381,2.0,9.0
743,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,3,1 tip,1 all neighbours foreign,29.546998977661133,0.11771601438522339,1.0,1.0
744,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,0,1 tip,1 all neighbours foreign,198.03182983398438,0.10102629661560059,1.0,4.0
